ID,MSE,PSNR_dB,SSIM
continuum_200p_100_199/continuum_200p_00100.fits,0.0058109639081068525,22.35751821955602,0.5563087499132237
continuum_200p_100_199/continuum_200p_00101.fits,0.0003179576592622082,34.97630708861693,0.834688326380394
continuum_200p_100_199/continuum_200p_00102.fits,0.0004553877845640382,33.41618623188562,0.7694907409734029
continuum_200p_100_199/continuum_200p_00103.fits,0.00026669197157736413,35.739900579964,0.8679508264338505
continuum_200p_100_199/continuum_200p_00104.fits,0.0003487009516656129,34.57546867357146,0.8308553409223366
continuum_200p_100_199/continuum_200p_00105.fits,0.00041780554529239353,33.79025800176904,0.8530468577707292
continuum_200p_100_199/continuum_200p_00106.fits,0.0025721623167668747,25.897016286514386,0.7421756541644177
continuum_200p_100_199/continuum_200p_00107.fits,0.0004379206494731627,33.58604575838223,0.7906622718887792
continuum_200p_100_199/continuum_200p_00108.fits,0.000609783327235076,32.14824454337306,0.7284074109919702
continuum_200p_100_199/continuum_200p_00109.fits,0.002706554654067856,25.675831986780633,0.677461422051089
continuum_200p_100_199/continuum_200p_00110.fits,0.001135905285604825,29.446578795880765,0.620113412786829
continuum_200p_100_199/continuum_200p_00111.fits,0.000573193313342247,32.416988845613346,0.7927980109499392
continuum_200p_100_199/continuum_200p_00112.fits,0.02453148132482937,16.102762262830048,0.6860468280904087
continuum_200p_100_199/continuum_200p_00113.fits,0.00041161862288317927,33.85504984656834,0.8696588760100517
continuum_200p_100_199/continuum_200p_00114.fits,0.0025075941508767106,26.007427518514753,0.7574466960887806
continuum_200p_100_199/continuum_200p_00115.fits,0.000364347711788445,34.38483953628614,0.8534706181179527
continuum_200p_100_199/continuum_200p_00116.fits,0.0003973157372353316,34.008642326815924,0.8208156664189828
continuum_200p_100_199/continuum_200p_00117.fits,0.013315632249592655,18.756382076711276,0.5254286721613977
continuum_200p_100_199/continuum_200p_00118.fits,0.0009005805615197754,30.454774312525057,0.6288250133347802
continuum_200p_100_199/continuum_200p_00119.fits,0.0035911452783222103,24.44767025311842,0.3867001227563717
continuum_200p_100_199/continuum_200p_00120.fits,0.0007464718224645367,31.269865812130725,0.6906395913944322
continuum_200p_100_199/continuum_200p_00121.fits,0.002319793182724166,26.345507321803918,0.6026353350922077
continuum_200p_100_199/continuum_200p_00122.fits,0.0037645220100163595,24.242901593280166,0.6462783438560065
continuum_200p_100_199/continuum_200p_00123.fits,0.0005140374632750499,32.89005228279572,0.7662066627998472
continuum_200p_100_199/continuum_200p_00124.fits,0.0021753403469992588,26.624727850265412,0.7653699843576369
continuum_200p_100_199/continuum_200p_00125.fits,0.004773310812683775,23.21180285759747,0.6720520871444919
continuum_200p_100_199/continuum_200p_00126.fits,0.00040513039162846194,33.92405176166069,0.794606775295098
continuum_200p_100_199/continuum_200p_00127.fits,0.001721650040766231,27.640551228069157,0.5347445373399069
continuum_200p_100_199/continuum_200p_00128.fits,0.0029659536179551965,25.27835644819309,0.7020088775838711
continuum_200p_100_199/continuum_200p_00129.fits,0.006809106830478266,21.669098519689257,0.7866265738287959
continuum_200p_100_199/continuum_200p_00130.fits,0.0017140804282511162,27.659688039261503,0.6347691925665956
continuum_200p_100_199/continuum_200p_00131.fits,0.003547095078792647,24.501271702420198,0.6775480794408637
continuum_200p_100_199/continuum_200p_00132.fits,0.0028406227923307016,25.46586432621887,0.7339268314620709
continuum_200p_100_199/continuum_200p_00133.fits,0.0004319159261353864,33.64600781816832,0.7860143124835036
continuum_200p_100_199/continuum_200p_00134.fits,0.0007578280270292133,31.204293370934245,0.7244915427344959
continuum_200p_100_199/continuum_200p_00135.fits,0.0006444552962856532,31.908072028254082,0.7188903437194499
continuum_200p_100_199/continuum_200p_00136.fits,0.016541215572088402,17.81432578407882,0.7467160930830372
continuum_200p_100_199/continuum_200p_00137.fits,0.0004883449085588767,33.11273335837722,0.7910923497922516
continuum_200p_100_199/continuum_200p_00138.fits,0.0005424664613379937,32.65627107444595,0.773299024940487
continuum_200p_100_199/continuum_200p_00139.fits,0.010369892252885123,19.842257560719556,0.5736847253986612
continuum_200p_100_199/continuum_200p_00140.fits,0.002782417916531656,25.55577638825484,0.7210964409198828
continuum_200p_100_199/continuum_200p_00141.fits,0.0004866521167990591,33.12781383226338,0.7619127454458781
continuum_200p_100_199/continuum_200p_00142.fits,0.014698711146099544,18.32720744617584,0.7346679737487507
continuum_200p_100_199/continuum_200p_00143.fits,0.012085853042953216,19.177226908274694,0.7610502966253577
continuum_200p_100_199/continuum_200p_00144.fits,0.005684324088485922,22.453211689872454,0.7397728474286279
continuum_200p_100_199/continuum_200p_00145.fits,0.002622946171862599,25.81210621915524,0.6300617074589124
continuum_200p_100_199/continuum_200p_00146.fits,0.008292989544933552,20.81288882137337,0.4351960855347707
continuum_200p_100_199/continuum_200p_00147.fits,0.010444998962349641,19.810915988283206,0.47128681713573967
