ID,MSE,PSNR_dB,SSIM
00100,0.002051091040188906,26.880150625111156,0.9577613894653041
00101,0.0020888848348144928,26.80085503046636,0.8173780049473862
00102,0.0012999718990769785,28.860660355452467,0.9546355055063032
00103,0.0007915322361376204,31.015313932569644,0.9444367815594887
00104,0.0006810119141492869,31.668452901370966,0.9548557630623691
00105,0.000511826907630089,32.90876886232946,0.9804886088822968
00106,0.0025694022253243682,25.901679040772784,0.9671124504820909
00107,0.003838949829016278,24.157875636116287,0.9094269002525834
00108,0.0006375406233677584,31.954921372589304,0.9468783536285628
00109,0.0021076312877150354,26.762053629645305,0.9533366295945598
00110,0.006374440154274323,21.955579518486836,0.9038370233975002
00111,0.006658158160617737,21.766458926477043,0.9316231756820343
00112,0.005494193195314346,22.600960733130258,0.9511064498656197
00113,0.00021620392193829748,36.65136432211052,0.9767498715373222
00114,0.0005194974664501528,32.84416566122976,0.9620659628271824
00115,0.0011716038159301154,29.312192224848964,0.9559347803005949
00116,0.0010204887999507018,29.91191757382305,0.9395439549116418
00117,0.00028082389350540495,35.5156594363593,0.9788938976998907
00118,0.005009926864493403,23.00168613968838,0.810507294787385
00119,0.0014419059068128933,28.410630790654345,0.9153097677772166
00120,0.00669397146895482,21.743161430242367,0.9144382342274184
00121,0.00027889581106628177,35.545580086613825,0.9728826571226818
00122,0.0004427724246007137,33.53819434353071,0.9674862069368828
00123,0.0029916510699916367,25.240890616144505,0.9601999184960732
00124,0.0038629065040478054,24.130858031851055,0.9648666040739045
00125,0.0034049002796137434,24.678956028841377,0.96492583687359
00126,0.0016207057764233764,27.902958199902628,0.9764942583569791
00127,0.0023110499102405517,26.36190675244386,0.9350264143722598
00128,0.0027860745465408698,25.550072674101845,0.9555730696883984
00129,0.0037851500181936195,24.219169032755175,0.9472439803794259
00130,0.0031363920504703957,25.03569655581396,0.9683043404220371
00131,0.0018694981926303282,27.28274950371251,0.9500879901024746
00132,0.00309954771760272,25.087016732882002,0.9341514994157478
00133,0.001294746838785722,28.878151406688968,0.970100547579932
00134,0.002023272552931761,26.939456099324566,0.9483391006215243
00135,0.002175317564860105,26.624773333764786,0.9631822755909525
00136,0.0017277632062244184,27.625157787997562,0.9594808070905856
00137,0.0006820534970089669,31.661815600288463,0.9483657772070728
00138,0.04039681248071215,13.93652901638191,0.051152956076782496
00139,0.002553666540176102,25.92835813891861,0.951022693538107
00140,0.004049192872701313,23.92631536258277,0.974133059673477
00141,0.0004056529545730665,33.91845356490994,0.9812162072048523
00142,0.0036908361492702024,24.328752344161842,0.9434705458843382
00143,0.002480531125647761,26.054553190763915,0.950810746930074
00144,0.011834904109575004,19.268352565224905,0.9102153415733483
00145,0.007888667994325586,21.02996321448383,0.9440031015838031
00146,0.002215333289017941,26.545609264645705,0.9363158398628002
00147,0.0011461036450744935,29.407761062354957,0.9486737327533774
00148,0.000738559344617809,31.31614602580114,0.9389368630509125
00149,0.0029852071888235524,25.250255212045833,0.9761322419362841
00150,0.0012043388967675885,29.19251286926993,0.9756193102075486
00151,0.00081599823047364,30.883107830309022,0.9560034444730263
00152,0.0032327610341042756,24.904263972769535,0.9564346567203756
00153,0.007313099812626135,21.35898499079932,0.9071978059510002
00154,0.0015490827872624976,28.09925371723999,0.9746481127804145
00155,0.0014198401510824906,28.477605467510866,0.969735927079455
00156,0.011959484924798081,19.222875242886584,0.9119646534818457
00157,0.0017717166025705508,27.516057450803583,0.9483273075020406
00158,0.0027505032296113365,25.60587840770002,0.979970539585338
00159,0.002200885960946386,26.5740245986137,0.9567070658449666
00160,0.0035540646180348694,24.4927468035715,0.9582258038426517
00161,0.0018132951726709428,27.415314946204656,0.9424088591767941
00162,0.003719494465529528,24.29516083169277,0.9303075735224411
00163,0.002225268209240147,26.526176364704675,0.9526206443697447
00164,0.000797251276242149,30.98404776864584,0.957038735417882
00165,0.0011103235008209547,29.545504679229108,0.980004989381996
00166,0.0003952956823113813,34.030779292911866,0.9782141777395736
00167,0.0014770691227436886,28.30599180433664,0.961650338707841
00168,0.0030104514993531464,25.21368365212512,0.9549369504384231
00169,0.002166217050582943,26.6429803009861,0.9693514779937686
00170,0.002583245905590778,25.878342502889666,0.9622548558691051
00171,0.00011368153323543715,39.443100776632804,0.9881315419188468
00172,0.0005680051831137434,32.45647701282947,0.9756965003034566
00173,0.00020276915834102114,36.92998101512826,0.9854535813065013
00174,0.0018448389217981473,27.340415473521475,0.8903323705817456
00175,0.0008365041865239195,30.775318811454756,0.9515289319097064
00176,0.0017806045323972657,27.494325254939564,0.8819253125111572
00177,0.0019230741514764033,27.160039695544725,0.9480795983108692
00178,0.02703985325701932,15.679956696031713,0.05194317737357501
00179,0.003895683557649582,24.094163276527883,0.9304447924223496
00180,0.009912386372195643,20.038217780563087,0.831637000432238
00181,0.006372738299071459,21.956739157587673,0.9581818626393215
00182,0.0023753009227219075,26.24281362544854,0.9680200565926498
00183,0.01467214987134744,18.335062454713032,0.8830860633424891
00184,0.0031616467677341446,25.000866528709807,0.8066902580067108
00185,0.000748896809290052,31.25578019741547,0.9609033966989955
00186,0.0028031534178991507,25.52353132448887,0.9142958243974135
00187,0.0029599531723569312,25.2871515959912,0.9593428051884985
00188,0.0019503520201743939,27.098869954981538,0.9514379202737473
00189,0.010402003773991671,19.828829929930787,0.9298353582416894
00190,0.00597699614463994,22.23517024300523,0.9334883016708773
00191,0.0034069009631537404,24.676404909642578,0.9549290594295599
00192,0.0007520783354650504,31.237369215248812,0.9601286700781202
00193,0.00103366200037415,29.856214490269974,0.964904566630139
00194,0.0016705727944428693,27.77134595430786,0.950256850104779
00195,0.004087885633729797,23.885012629063294,0.9317815835529473
00196,0.0010991403674487233,29.589468417751394,0.978678392348229
00197,0.0012661087052954208,28.97529005153404,0.960709714810946
00198,0.009417097131507537,20.260829500793722,0.8768478478814359
00199,0.0017010410978940856,27.692851935167653,0.9419970508897677
