ID,MSE,PSNR_dB,SSIM
00000,0.00020848414382437935,36.809269695220465,0.970479675707219
00001,0.00026724056709067165,35.73097615334412,0.9464109733021457
00002,0.35079087202365056,4.549517159939559,0.34504697652745325
00003,0.0017128948562379212,27.662692948028145,0.9438178292997501
00004,0.0004689358501603587,33.2888656416527,0.9451395440744125
00005,0.00033978749861136767,34.68792603642295,0.9511865038135661
00006,0.0024366792298671264,26.132016385902965,0.9444287136797906
00007,0.0016116404586043326,27.92731838622916,0.9464612867322504
00008,0.0008339496007619828,30.788601948926534,0.9554582623422996
00009,0.0007546181242944556,31.222727681960567,0.9398597567658968
00010,0.00027053497985267286,35.67776573164339,0.9706626049793312
00011,0.0009308404247822666,30.311247643210123,0.9558524616170421
00012,0.0020434259913993287,26.896410869021928,0.8703522550249869
00013,0.00027239659631117584,35.64798323383738,0.9743319506896496
00014,0.0018993970636650105,27.21384237720537,0.9514778651110325
00015,0.0003280613957741673,34.8404487168239,0.9706139169595933
00016,0.0004908037784582037,33.090921025113914,0.9608673972224273
00017,0.0005978581488757293,32.23401846895092,0.9571709825950104
00018,0.00048228444415583617,33.16696745804083,0.9632121781567241
00019,0.0008498049316771309,30.70680752895893,0.9370187387975702
00020,0.0002774069208963864,35.568827081163164,0.979251807100294
00021,0.00032152606561636286,34.92783813736687,0.9810197181322682
00022,0.0025114873986177223,26.000689965705348,0.8096144404089678
00023,0.00020231757988914962,36.93966378637328,0.9701150834044681
00024,0.00026198838784476715,35.817179575607966,0.9548549096617179
00025,0.0007574642400379333,31.20637865427357,0.9619259368231414
00026,0.0009732352343312089,30.117821765613783,0.9432819613471598
00027,0.00042641637850197937,33.70166122563979,0.9524930146258179
00028,0.0001212800752094231,39.16210542392865,0.9720429149805238
00029,0.0008213516044603008,30.85470890154189,0.9586970224527583
00030,0.0014771519700621674,28.305748219769775,0.9657580213839303
00031,0.0003595179551181784,34.44279415116916,0.9476921979777077
00032,0.0009033731642980266,30.44132814782362,0.9681344756345115
00033,0.0009071654318815758,30.423135072046,0.9729375704210257
00034,0.0008732078447735289,30.588823713062887,0.9214873028304589
00035,0.00020404804766079826,36.90267556216358,0.9828414969440035
00036,0.0009593876471469463,30.180058777092448,0.9291228532041009
00037,0.0005347196119464604,32.71873886960199,0.962466445857835
00038,0.00020947160629985524,36.78874836960214,0.9728680378593868
00039,0.0008714054559146627,30.597797252515228,0.971028179259483
00040,0.0015837221700596683,28.003210036764337,0.956482412573259
00041,0.0005654937265359678,32.47572208680036,0.9582273719318181
00042,0.00019745711790302535,37.045272062663116,0.969084197366569
00043,0.0014577261715772462,28.363240489548303,0.9174733605317478
00044,0.0011699072129366175,29.318485814227103,0.9615183244496436
00045,0.00023468824692082438,36.29508659124201,0.9602646171345455
00046,0.03075554344185668,15.12076594710322,0.05514658727773863
00047,0.0004764188076935974,33.22011102108828,0.937098841693919
00048,0.0006877017587182723,31.62599864998294,0.9575809301268748
00049,0.00029666073499488177,35.27739931618835,0.9767162767220919
00050,0.0006713153610317408,31.73073415179156,0.974417282238912
00051,0.0004933007505213305,33.06888223789785,0.9802754246084983
00052,0.0008810067193179422,30.550207792706125,0.9670423320190904
00053,0.000140276057118728,38.5301644977403,0.9806708094257609
00054,0.00020958768209060965,36.78634245339444,0.9641418673223193
00055,0.00011760639352399206,39.29569067743612,0.9908341033518802
00056,0.00023927556439126623,36.21101650704973,0.9688456638934556
00057,0.00016773819182157293,37.75368042886139,0.9781903710187874
00058,0.0003129201523364824,35.04566467001759,0.9596142274427298
00059,0.0009179925502006663,30.37160843221274,0.8935300438127514
00060,0.00017455082747640756,37.58078088026623,0.9724859055043131
00061,0.00019099278822608655,37.189830311436154,0.972141950557139
00062,0.0004569800291139339,33.401027790004626,0.9816492263495622
00063,0.00036126253004494906,34.42177080885894,0.971585509287121
00064,0.0008231441073559471,30.845241264513902,0.9689474911102048
00065,0.00044231783699505883,33.542655468335795,0.9893852550824189
00066,0.00035893034535163995,34.44989823189025,0.9643627774074961
00067,0.00030822056287169603,35.11138390783693,0.9851103308368718
00068,0.0008587944964275114,30.66110747396969,0.9537924475460069
00069,0.001955090809007111,27.08833065922955,0.9584499047937579
00070,0.0032407201915359758,24.893584649621868,0.8356756186558978
00071,0.0006277834805323778,32.021901164920195,0.9391407819676222
00072,0.002360071571407852,26.270748264382938,0.958789750940272
00073,0.0005405745793668008,32.671443809463966,0.9575412179865136
00074,0.0017598649617290255,27.545206552687507,0.9313664213992442
00075,0.0013792188135514653,28.603668273851834,0.9110032110659255
00076,0.0011968077448908589,29.219756090246676,0.9573722691315151
00077,0.00489949342827542,23.098488205179237,0.9373481292954703
00078,0.0003320604743179402,34.787828160824546,0.9856496524527046
00079,0.0012458984758260073,29.045173454657153,0.9166445968284893
00080,0.002149161635768109,26.677309205335135,0.9643061178673358
00081,0.00040938689998259894,33.878660584890845,0.9702117231479157
00082,0.00037610222460664585,34.246940977620376,0.9742154440766161
00083,0.002202389412635586,26.571058893576406,0.945369009037464
00084,0.0018622347999959264,27.29965561854291,0.962703087048077
00085,0.000581879545025899,32.35166909413428,0.9744781081398691
00086,0.0033699824622228304,24.723723592413226,0.927282953942337
00087,0.2967180076098366,5.276560958528044,0.3749301874526763
00088,0.00019937547133202415,37.00328272907056,0.9700648593966186
00089,0.0028441036674533723,25.460545776390315,0.9128958010803164
00090,0.0006341945680141303,31.977774821001503,0.9487220473063391
00091,0.0015492410545637884,28.098810028205627,0.9105735520042777
00092,0.0006131135003697307,32.12459120878921,0.9495999573568676
00093,0.003636717027787329,24.392904899960225,0.9366477070701974
00094,0.0008034562910480841,30.950377443803557,0.9407261804738412
00095,0.0005971318724829253,32.23929747317573,0.9671820546015152
00096,0.001163956216205034,29.340633559560484,0.9514827206259464
00097,0.00018511812653414445,37.32551053595438,0.9715816901848885
00098,0.00023570037731310696,36.27639722249248,0.9839082242795061
00099,0.00037679835116607676,34.23891006306552,0.9751022679935153
