ID,MSE,PSNR_dB,SSIM
chromosphere_200p_0_99/chromosphere_200p_00000.fits,0.004522689010841936,23.446032741861398,0.9608859724649973
chromosphere_200p_0_99/chromosphere_200p_00001.fits,0.005430431092841148,22.651656927296322,0.9702497799532248
chromosphere_200p_0_99/chromosphere_200p_00002.fits,0.0013231289786813539,28.783978187003697,0.9426974500643319
chromosphere_200p_0_99/chromosphere_200p_00003.fits,0.0031367485475409223,25.03520294433406,0.9615781020233577
chromosphere_200p_0_99/chromosphere_200p_00004.fits,0.004574694616639182,23.396378919221448,0.9403400417484225
chromosphere_200p_0_99/chromosphere_200p_00005.fits,0.0018097043668962478,27.42392365634735,0.9254532648761365
chromosphere_200p_0_99/chromosphere_200p_00006.fits,0.0017865417749057756,27.479868241864544,0.9448085406010465
chromosphere_200p_0_99/chromosphere_200p_00007.fits,0.0011564149209673828,29.368863133590473,0.9564140187319404
chromosphere_200p_0_99/chromosphere_200p_00008.fits,0.007623355656884343,21.178538183620404,0.9378243271430743
chromosphere_200p_0_99/chromosphere_200p_00009.fits,0.0016113289940973363,27.92815778181825,0.919119200124135
chromosphere_200p_0_99/chromosphere_200p_00010.fits,0.006080628289427504,22.16051544323653,0.9564728550708224
chromosphere_200p_0_99/chromosphere_200p_00011.fits,0.0016000680807635587,27.958615382997575,0.9449981723206431
chromosphere_200p_0_99/chromosphere_200p_00012.fits,0.003555037342733049,24.491558330051785,0.9012796086425386
chromosphere_200p_0_99/chromosphere_200p_00013.fits,0.0072852254304050686,21.37557005092862,0.9531185976463059
chromosphere_200p_0_99/chromosphere_200p_00014.fits,0.002630303922704735,25.799940673552282,0.8422675764619199
chromosphere_200p_0_99/chromosphere_200p_00015.fits,0.0008480047446557245,30.716017178234335,0.9689058729836441
chromosphere_200p_0_99/chromosphere_200p_00016.fits,0.0012190256057337857,29.13987171894256,0.9411013612027092
chromosphere_200p_0_99/chromosphere_200p_00017.fits,0.0010722420413101699,29.697071686168947,0.9369269872978467
chromosphere_200p_0_99/chromosphere_200p_00018.fits,0.0010353195942126468,29.849255665568954,0.9470752264851386
chromosphere_200p_0_99/chromosphere_200p_00019.fits,0.0017712596039215446,27.517177819561564,0.9411889197069396
chromosphere_200p_0_99/chromosphere_200p_00020.fits,0.0012741579264564347,28.947767397103288,0.92822289390122
chromosphere_200p_0_99/chromosphere_200p_00021.fits,0.001354441564840096,28.68239727149776,0.9747227529602394
chromosphere_200p_0_99/chromosphere_200p_00022.fits,0.0028290366570675922,25.4836142516265,0.8717559864398579
chromosphere_200p_0_99/chromosphere_200p_00023.fits,0.0008823332138491149,30.54367372229807,0.9387604189051536
chromosphere_200p_0_99/chromosphere_200p_00024.fits,0.0021917093526208115,26.592170391120213,0.9584531134533836
chromosphere_200p_0_99/chromosphere_200p_00025.fits,0.001545295282433492,28.109885212369615,0.9566493024975541
chromosphere_200p_0_99/chromosphere_200p_00026.fits,0.003915416133461396,24.072220739989085,0.8093745218216155
chromosphere_200p_0_99/chromosphere_200p_00027.fits,0.00268149619012161,25.716228157474678,0.9016988817997825
chromosphere_200p_0_99/chromosphere_200p_00028.fits,0.0007079575148592057,31.499928039145118,0.9753293907736514
chromosphere_200p_0_99/chromosphere_200p_00029.fits,0.001919858853793205,27.167306990422944,0.8143896173563948
chromosphere_200p_0_99/chromosphere_200p_00030.fits,0.0016172444786453806,27.912243228883163,0.8986963350950613
chromosphere_200p_0_99/chromosphere_200p_00031.fits,0.0014738574466218724,28.315445199636805,0.9387161213085605
chromosphere_200p_0_99/chromosphere_200p_00032.fits,0.0011275778340270504,29.478534700958924,0.9393507440659828
chromosphere_200p_0_99/chromosphere_200p_00033.fits,0.0010083382695601452,29.963937496774705,0.9388133588290131
chromosphere_200p_0_99/chromosphere_200p_00034.fits,0.0025871052495170005,25.871859028046536,0.9594884927410644
chromosphere_200p_0_99/chromosphere_200p_00035.fits,0.0011438954330176012,29.416136739162866,0.9556984340479074
chromosphere_200p_0_99/chromosphere_200p_00036.fits,0.0009340985188327928,30.296073165653574,0.9559998327146768
chromosphere_200p_0_99/chromosphere_200p_00037.fits,0.0007007423506645556,31.54441634320164,0.9563176720320208
chromosphere_200p_0_99/chromosphere_200p_00038.fits,0.0010071850996574106,29.96890707825166,0.9735742241173984
chromosphere_200p_0_99/chromosphere_200p_00039.fits,0.0028156115246894386,25.504272658374546,0.863772453311167
chromosphere_200p_0_99/chromosphere_200p_00040.fits,0.0025675932913505136,25.90473767717959,0.8769605990564979
chromosphere_200p_0_99/chromosphere_200p_00041.fits,0.0007877107140849364,31.036332474133523,0.9586387337761052
chromosphere_200p_0_99/chromosphere_200p_00042.fits,0.001615195061188296,27.917750220126276,0.9314419606168101
chromosphere_200p_0_99/chromosphere_200p_00043.fits,0.0032986089599363667,24.816691656937138,0.7660283706489489
chromosphere_200p_0_99/chromosphere_200p_00044.fits,0.003451736331959966,24.619623861747467,0.7817352692884088
